"","sens","gamma","z0","zi","L","zcut","deposition"
"1063",9,0.29921,0.023622,0.52756,0.023622,0.89764,0.00294208872104109
"1064",9,0.30709,0.88189,0.75591,0.76378,0.16535,0.00280954119679982
"1065",9,0.31496,0.45669,0.047244,0.52756,0.11024,0.00270649767636697
"1066",9,0.32283,0.40945,0.53543,0.74803,0.38583,0.00247291635669668
"1067",9,0.33071,0.070866,0.28346,0.18898,0.71654,0.0021089780628076
"1068",9,0.33858,0.33858,0.59843,0.20472,0.023622,0.00302465255191278
"1069",9,0.34646,0.2126,0.59055,0.23622,0.77953,0.00267417774815108
"1070",9,0.35433,0.55906,0.40157,0.94488,0.96063,0.00252283411992792
"1071",9,0.3622,0.52756,0.1811,0.64567,0.22047,0.00264482841576035
"1072",9,0.37008,0.62992,0.92913,0.8189,0.74016,0.00260530513005003
"1073",9,0.37795,0.41732,0.070866,0,0.30709,0.00236831085721865
"1074",9,0.38583,0.99213,0,0.37795,0.26772,0.00313172261598517
"1075",9,0.3937,0.18898,0.84252,0.19685,0.24409,0.00267925393553922
"1076",9,0.40157,0.92913,0.68504,0.66142,0.46457,0.00282024719297838
"1077",9,0.40945,0.69291,0.32283,0.59055,0.1811,0.00277173932311423
"1078",9,0.41732,0.62205,0.56693,0.094488,0.59843,0.00355060425195375
"1079",9,0.4252,0.81102,0.15748,0.4252,0.95276,0.00297516130604175
"1080",9,0.43307,0.37795,0.37795,0.88189,0.11811,0.00229106962301674
"1081",9,0.44094,0.87402,1,0.40157,0.25197,0.00296769917592347
"1082",9,0.44882,0.7874,0.17323,0.92126,0.3937,0.00262794847701339
"1083",9,0.45669,0.32283,0.38583,0.46457,0.79528,0.00246827879464084
"1084",9,0.46457,0.33071,0.086614,0.015748,0.33071,0.00361455811890997
"1085",9,0.47244,0.14173,0.094488,0.55118,0.85827,0.00188061932468858
"1086",9,0.48031,0.23622,0.4252,0.95276,0.91339,0.0019635095010395
"1087",9,0.48819,0.92126,0.70079,0.22047,0.86614,0.00322841507536059
"1088",9,0.49606,0.58268,0.27559,0.80315,0.61417,0.00251444197806515
"1089",9,0.50394,0.82677,0.41732,0.31496,0.007874,0.00306028587063106
"1090",9,0.51181,0.48819,0.31496,0.75591,0.80315,0.00244293638769098
"1091",9,0.51969,0.93701,0.20472,0.11811,0.53543,0.00349878450254598
"1092",9,0.52756,0.3622,0.90551,0.67717,0.88976,0.00230507539023892
"1093",9,0.53543,0.14961,0.18898,0.59843,0.51181,0.00184012156501572
"1094",9,0.54331,0.67717,0.14961,0.79528,0.70079,0.00256453259237762
"1095",9,0.55118,0.3937,0.03937,0.83465,0.45669,0.00227326564748858
"1096",9,0.55906,0.031496,0.25984,0.70079,0.77165,0.00094312830042562
"1097",9,0.56693,0.062992,0.55118,0.055118,0.18898,0.00277689361480047
"1098",9,0.5748,0.40157,0.015748,0.15748,0.34646,0.00313901774014185
"1099",9,0.58268,0.6063,0.88976,0.22835,0.35433,0.00304267193102393
"1100",9,0.59055,0.37008,0.93701,0.86614,0,0.00218779180200632
"1101",9,0.59843,0.22047,0.65354,0.91339,0.75591,0.00186925876941879
"1102",9,0.6063,0.055118,0.007874,0.85039,0.086614,0.00112954781838573
"1103",9,0.61417,0.76378,0.77165,0.56693,0.84252,0.0026994803720716
"1104",9,0.62205,0.49606,0.74803,0.27559,0.82677,0.00286664872684717
"1105",9,0.62992,0.95276,0.3937,0.71654,0.76378,0.00268624620151732
"1106",9,0.6378,0.38583,0.33858,0.48031,0.98425,0.00246207260177163
"1107",9,0.64567,0.03937,0.34646,0.92913,0.31496,0.000941049649067717
"1108",9,0.65354,0.48031,0.24409,0.031496,0.56693,0.00358839024030281
"1109",9,0.66142,0.73228,0.33071,0.13386,0.92913,0.00333772056340321
"1110",9,0.66929,0.15748,0.92126,0.41732,0.015748,0.00197662526080664
"1111",9,0.67717,0.61417,0.19685,0.89764,0.54331,0.00242056973517107
"1112",9,0.68504,0.74803,0.6378,0.33858,0.2126,0.00289345350046088
"1113",9,0.69291,0.59055,0.96063,0.58268,0.99213,0.00254668686952853
"1114",9,0.70079,0.22835,0.66142,0.70866,0.50394,0.0019558059021161
"1115",9,0.70866,1,0.54331,0.62992,0.40945,0.0027100752238565
"1116",9,0.71654,0.8189,0.70866,0.68504,0.51969,0.00260603618319029
"1117",9,0.72441,0.56693,0.2126,0.93701,0.062992,0.00234566154162004
"1118",9,0.73228,0.17323,0.73228,0.14961,0.3622,0.00263188473731621
"1119",9,0.74016,0.12598,0.97638,0.62205,0.55118,0.00163779804375132
"1120",9,0.74803,0.34646,0.95276,0.03937,0.62205,0.00347738410661415
"1121",9,0.75591,0.97638,0.76378,0.007874,0.59055,0.00290149156386587
"1122",9,0.76378,0.91339,0.48819,0.12598,0.94488,0.00333268449979712
"1123",9,0.77165,0.5748,0.30709,0.070866,0.22835,0.00345981311721056
"1124",9,0.77953,0.10236,0.77953,0.61417,0.47244,0.00151322430228775
"1125",9,0.7874,0.66142,0.74016,0.74016,0.19685,0.0024670281864872
"1126",9,0.79528,0.51969,0.62205,0.90551,0.15748,0.00228243563519033
"1127",9,0.80315,0.35433,0.88189,0.32283,0.90551,0.00254184907364835
"1128",9,0.81102,0.28346,0.80315,0.44882,0.52756,0.00224735794686329
"1129",9,0.8189,0.53543,0.11024,0.51181,0.32283,0.00253538816977288
"1130",9,0.82677,0.16535,0.16535,0.47244,0.12598,0.00190392992280683
"1131",9,0.83465,0.50394,0.43307,0.73228,0.10236,0.00233813772474452
"1132",9,0.84252,0.07874,0.25197,0.38583,0.67717,0.0015388999079031
"1133",9,0.85039,0.72441,0.14173,0.30709,0.48031,0.00288870978511931
"1134",9,0.85827,0.70866,0.055118,0.24409,0.70866,0.0029948349240272
"1135",9,0.86614,0.086614,0.45669,0.85827,0.92126,0.00128601437090636
"1136",9,0.87402,0.54331,0.22835,0.84252,0.97638,0.00231726701061782
"1137",9,0.88189,0.74016,0.86614,0.28346,0.64567,0.00289284819301091
"1138",9,0.88976,0.79528,0.81102,0.062992,0.81102,0.0034055130642204
"1139",9,0.89764,0.25197,0.3622,0.25984,0.66142,0.00246033049166488
"1140",9,0.90551,0,0.9685,0.98425,0.41732,0.000176731445436837
"1141",9,0.91339,0.59843,0.55906,0.40945,1,0.00264172910621517
"1142",9,0.92126,0.9685,0.69291,0.65354,0.17323,0.00260852385452722
"1143",9,0.92913,0.85827,0.37008,0.45669,0.14961,0.00272402156585698
"1144",9,0.93701,0.88976,0.61417,0.35433,0.37008,0.00282879994942473
"1145",9,0.94488,0.30709,0.91339,0.87402,0.29134,0.00196603032664122
"1146",9,0.95276,0.96063,0.6063,0.99213,0.6063,0.00245312282836537
"1147",9,0.96063,0.1811,0.47244,0.14173,0.43307,0.00261349262684288
"1148",9,0.9685,0.43307,0.62992,0.29134,0.4252,0.00264565936358698
"1149",9,0.97638,0.27559,0.023622,0.34646,0.48819,0.00232808073503308
"1150",9,0.98425,0.77953,0.87402,0.3937,0.055118,0.00271409983464542
"1151",9,0.99213,0.83465,0.031496,0.77165,0.33858,0.00249852419419442
"1152",9,1,0.44882,0.29921,0.51969,0.047244,0.00237607439778378
